File,Package,Type,Name,Parameters,ReturnType,Details
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\AuthController.java,com.rvce.scas.controller,Method,login,@Valid @RequestBody LoginRequest request,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\AuthController.java,com.rvce.scas.controller,Method,refresh,@Valid @RequestBody RefreshRequest request,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\ExamController.java,,File,ExamController.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\ExamController.java,com.rvce.scas.controller,Class,ExamController,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\RoomsController.java,,File,RoomsController.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\RoomsController.java,com.rvce.scas.controller,Class,RoomsController,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TestController.java,,File,TestController.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TestController.java,com.rvce.scas.controller,Class,TestController,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TestController.java,com.rvce.scas.controller,Method,TestController,TestService testService,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TestController.java,com.rvce.scas.controller,Method,hello,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,,File,TimetableController.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Class,TimetableController,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,substituteTeacher,@Valid @RequestBody SubstituteRequest request,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,createOverride,"@Valid @RequestBody OverrideRequest request,
            @AuthenticationPrincipal JwtPrincipal principal",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,deleteOverride,"@PathVariable java.util.UUID id,
            @AuthenticationPrincipal JwtPrincipal principal",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,getTeacherSchedule,"@PathVariable UUID teacherId,
            @RequestParam Integer dayOfWeek",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,getRoomSchedule,"@PathVariable Long roomId,
            @RequestParam Integer dayOfWeek",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\controller\TimetableController.java,com.rvce.scas.controller,Method,getTimetableAnalytics,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\ErrorResponseDto.java,,File,ErrorResponseDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\ErrorResponseDto.java,com.rvce.scas.dto,Class,ErrorResponseDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LoginRequest.java,,File,LoginRequest.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LoginRequest.java,com.rvce.scas.dto,Class,LoginRequest,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LoginResponse.java,,File,LoginResponse.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LoginResponse.java,com.rvce.scas.dto,Class,LoginResponse,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LogoutRequest.java,,File,LogoutRequest.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\LogoutRequest.java,com.rvce.scas.dto,Class,LogoutRequest,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\RefreshRequest.java,,File,RefreshRequest.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\RefreshRequest.java,com.rvce.scas.dto,Class,RefreshRequest,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\TestResponseDto.java,,File,TestResponseDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\TestResponseDto.java,com.rvce.scas.dto,Class,TestResponseDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\TokenPair.java,,File,TokenPair.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\TokenPair.java,com.rvce.scas.dto,Class,TokenPair,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\request\OverrideRequest.java,,File,OverrideRequest.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\request\OverrideRequest.java,com.rvce.scas.dto.request,Class,OverrideRequest,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\request\SubstituteRequest.java,,File,SubstituteRequest.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\request\SubstituteRequest.java,com.rvce.scas.dto.request,Class,SubstituteRequest,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\ClashDetail.java,,File,ClashDetail.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\ClashDetail.java,com.rvce.scas.dto.response,Class,ClashDetail,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\OverrideDto.java,,File,OverrideDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\OverrideDto.java,com.rvce.scas.dto.response,Class,OverrideDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\RoomAvailabilityDto.java,,File,RoomAvailabilityDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\RoomAvailabilityDto.java,com.rvce.scas.dto.response,Class,RoomAvailabilityDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\RoomScheduleDto.java,,File,RoomScheduleDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\RoomScheduleDto.java,com.rvce.scas.dto.response,Class,RoomScheduleDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\SubstitutionResultDto.java,,File,SubstitutionResultDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\SubstitutionResultDto.java,com.rvce.scas.dto.response,Class,SubstitutionResultDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\TeacherScheduleDto.java,,File,TeacherScheduleDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\TeacherScheduleDto.java,com.rvce.scas.dto.response,Class,TeacherScheduleDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\TimetableAnalyticsDto.java,,File,TimetableAnalyticsDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\TimetableAnalyticsDto.java,com.rvce.scas.dto.response,Class,TimetableAnalyticsDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\UploadResultDto.java,,File,UploadResultDto.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\dto\response\UploadResultDto.java,com.rvce.scas.dto.response,Class,UploadResultDto,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\DayOverride.java,,File,DayOverride.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\DayOverride.java,com.rvce.scas.entity,Class,DayOverride,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Permission.java,,File,Permission.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Permission.java,com.rvce.scas.entity,Class,Permission,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Role.java,,File,Role.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Role.java,com.rvce.scas.entity,Class,Role,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermission.java,,File,RolePermission.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermission.java,com.rvce.scas.entity,Class,RolePermission,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,,File,RolePermissionId.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Class,RolePermissionId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,RolePermissionId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,RolePermissionId,"UUID roleId, UUID permissionId",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,getRoleId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,setRoleId,UUID roleId,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,getPermissionId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,setPermissionId,UUID permissionId,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,equals,Object o,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\RolePermissionId.java,com.rvce.scas.entity,Method,hashCode,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Room.java,,File,Room.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Room.java,com.rvce.scas.entity,Class,Room,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Room.java,com.rvce.scas.entity,Method,onCreate,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\Room.java,com.rvce.scas.entity,Method,onUpdate,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\TimetableSlot.java,,File,TimetableSlot.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\TimetableSlot.java,com.rvce.scas.entity,Class,TimetableSlot,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\User.java,,File,User.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\User.java,com.rvce.scas.entity,Class,User,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRole.java,,File,UserRole.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRole.java,com.rvce.scas.entity,Class,UserRole,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,,File,UserRoleId.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Class,UserRoleId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,UserRoleId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,UserRoleId,"UUID userId, UUID roleId",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,getUserId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,setUserId,UUID userId,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,getRoleId,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,setRoleId,UUID roleId,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,equals,Object o,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\entity\UserRoleId.java,com.rvce.scas.entity,Method,hashCode,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\event\ClassCancelledEvent.java,,File,ClassCancelledEvent.java,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\event\ClassCancelledEvent.java,com.rvce.scas.event,Class,ClassCancelledEvent,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\event\ClassCancelledEvent.java,com.rvce.scas.event,Method,ClassCancelledEvent,"Object source, Long slotId, LocalDate date, java.util.UUID cancelledBy, String reason",,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\event\TimetableEventListener.java,,File,TimetableEventListener.java,,,
